sr_max_distance_atr,sr_sl_atr_mult,major_only,btc_rsi_floor,mt_not_downtrend,relative_volume,rsi_cap,min_token_rsi,min_confluence,min_touches,tp_cascade,min_rr,max_hold_days,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
2.0,0.5,False,50.0,False,False,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,False,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,False,True,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,False,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,False,50.0,True,True,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,False,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,False,True,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,False,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,0.0,True,True,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,False,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,False,True,80.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,0.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,0.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,0.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,0.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,0.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,0.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,0.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,0.0,60.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,80.0,0.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,80.0,0.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,80.0,0.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,80.0,0.0,50.0,0,True,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,80.0,60.0,50.0,0,False,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,80.0,60.0,50.0,0,False,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2.0,0.5,True,50.0,True,False,80.0,60.0,50.0,0,True,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
